url,protocol,twitter_handle
https://defillama.com/protocol/pinnako,Pinnako,https://twitter.com/PinnakoDex
https://defillama.com/protocol/hot-takes,Hot Takes,https://twitter.com/0xHot
https://defillama.com/protocol/xbanking,XBANKING,https://twitter.com/StrongBuyCrypto
https://defillama.com/protocol/swivel-finance,Swivel Finance,https://twitter.com/SwivelFinance
https://defillama.com/protocol/credix,Credix,https://twitter.com/Credix_finance
https://defillama.com/protocol/x7-finance,X7 Finance,https://twitter.com/X7_Finance
https://defillama.com/protocol/euler,Euler,https://twitter.com/eulerfinance
https://defillama.com/protocol/pandora-swap,Pandora Swap,https://twitter.com/pandora_swap
https://defillama.com/protocol/arcx,ARCx,https://twitter.com/arcxmoney
https://defillama.com/protocol/cropper,Cropper,https://twitter.com/CropperFinance
https://defillama.com/protocol/thena,THENA,https://twitter.com/ThenaFi_
https://defillama.com/protocol/jbc.finance,JBC.Finance,https://twitter.com/JBCFinance
https://defillama.com/protocol/immortal,Immortal,https://twitter.com/ImmortalDAO_Fi
https://defillama.com/protocol/zharta,Zharta,https://twitter.com/ZhartaFinance
https://defillama.com/protocol/sherpa-cash,Sherpa Cash,https://twitter.com/sherpa_cash
https://defillama.com/protocol/aladdin-dao,Aladdin DAO,https://twitter.com/aladdindao
https://defillama.com/protocol/xswap-protocol,XSwap Protocol,https://twitter.com/XSwapProtocol
https://defillama.com/protocol/sumer.money,Sumer.money,https://twitter.com/SumerMoney
https://defillama.com/protocol/position-exchange,Position Exchange,https://twitter.com/PositionEx
https://defillama.com/protocol/kperp-exchange,KPerp Exchange,https://twitter.com/KPerpExchange
https://defillama.com/protocol/gasline-protocol,Gasline Protocol,https://twitter.com/GaslineMarkets
https://defillama.com/protocol/apedao,ApeDAO,https://twitter.com/apedaofinance
https://defillama.com/protocol/lido,Lido,https://twitter.com/LidoFinance
https://defillama.com/protocol/solyard,Solyard,https://twitter.com/SolyardFinance
https://defillama.com/protocol/foundation,Foundation,https://twitter.com/foundation
https://defillama.com/protocol/orbiter-one,Orbiter One,https://twitter.com/OrbiterOne
https://defillama.com/protocol/yokaiswap,YokaiSwap,https://twitter.com/yokaiswap
https://defillama.com/protocol/defrost,Defrost,https://twitter.com/Defrost_Finance
https://defillama.com/protocol/eklipse-finance,Eklipse Finance,https://twitter.com/eklipseFinance
https://defillama.com/protocol/kava-earn,Kava Earn,https://twitter.com/KAVA_CHAIN
https://defillama.com/protocol/fedex-finance,FeDex Finance,https://twitter.com/FedexOfficial_
https://defillama.com/protocol/hashflow,Hashflow,https://twitter.com/hashflow
https://defillama.com/protocol/smolswap,SmolSwap,https://twitter.com/SmolSwap
https://defillama.com/protocol/zenith,Zenith,https://twitter.com/Zenith_cash
https://defillama.com/protocol/aavegotchi,Aavegotchi,https://twitter.com/aavegotchi
https://defillama.com/protocol/minto,Minto,https://twitter.com/BTCMTOfficial
https://defillama.com/protocol/dmd-finance,DMD Finance,https://twitter.com/Dmd_Finance
https://defillama.com/protocol/nouns,Nouns,https://twitter.com/nounsdao
https://defillama.com/protocol/wemix.fi,WEMIX.FI,https://twitter.com/WemixNetwork
https://defillama.com/protocol/mapledefi,MapleDeFi,https://twitter.com/DefiMaple
https://defillama.com/protocol/sio2-finance,SiO2 Finance,https://twitter.com/SiO2_Finance
https://defillama.com/protocol/zolidly-finance,Zolidly Finance,https://twitter.com/Zolidly_Finance
https://defillama.com/protocol/baton,Baton,https://twitter.com/BatonFinance
https://defillama.com/protocol/primitive,Primitive,https://twitter.com/PrimitiveFi
https://defillama.com/protocol/aux-exchange,AUX Exchange,https://twitter.com/AuxExchange
https://defillama.com/protocol/baso-finance,Baso Finance,https://twitter.com/Baso_Finance
https://defillama.com/protocol/astar-exchange,Astar Exchange,https://twitter.com/AstarExchange
https://defillama.com/protocol/nf3-ape,NF3 APE,https://twitter.com/nf3exchange
https://defillama.com/protocol/webribe-dao,weBribe DAO,https://twitter.com/weBribe_DAO
https://defillama.com/protocol/squid-stake,Squid Stake,https://twitter.com/SquidStake
https://defillama.com/protocol/creo-engine,Creo Engine,https://twitter.com/creo_engine
https://defillama.com/protocol/ironclad-finance,Ironclad Finance,https://twitter.com/IroncladFinance
https://defillama.com/protocol/mdex,MDEX,https://twitter.com/Mdextech
https://defillama.com/protocol/opium,Opium,https://twitter.com/Opium_Network
https://defillama.com/protocol/smartpad,SmartPad,https://twitter.com/SmartPad_launch
https://defillama.com/protocol/crowdswap,CrowdSwap,https://twitter.com/CrowdSwap_App
https://defillama.com/protocol/fundex,FunDex,https://twitter.com/Fundexexchange
https://defillama.com/protocol/klaybank,KlayBank,https://twitter.com/klaybank
https://defillama.com/protocol/base-protocol,Base Protocol,https://twitter.com/BaseProtocol
https://defillama.com/protocol/satoshicoreswap,SatoshiCoreSwap,https://twitter.com/satoshicoreswap
https://defillama.com/protocol/hades-money,Hades Money,https://twitter.com/hades_andromeda
https://defillama.com/protocol/b2b,B2B,https://twitter.com/BTCB2B
https://defillama.com/protocol/thales,Thales,https://twitter.com/thales_io
https://defillama.com/protocol/goblin-ftm,Goblin FTM,https://twitter.com/GoblinFTM
https://defillama.com/protocol/ringfi,RingFi,https://twitter.com/ringfiprotocol
https://defillama.com/protocol/kivach,Kivach,https://twitter.com/ObyteOrg
https://defillama.com/protocol/flexa,Flexa,https://twitter.com/amptoken
https://defillama.com/protocol/lanternswap,LanternSwap,https://twitter.com/LanternSwap
https://defillama.com/protocol/component-swap,Component Swap,https://twitter.com/ComponentSwap
https://defillama.com/protocol/satori-finance,Satori Finance,https://twitter.com/SatoriFinance
https://defillama.com/protocol/cub-finance,Cub Finance,https://twitter.com/FinanceLeo
https://defillama.com/protocol/aloe-capital,Aloe Capital,https://twitter.com/aloecapital
https://defillama.com/protocol/go-ethereum,Go Ethereum,https://twitter.com/go_ethereum
https://defillama.com/protocol/value-finance,Value Finance,https://twitter.com/value_defi
https://defillama.com/protocol/swell,Swell,https://twitter.com/swellnetworkio
https://defillama.com/protocol/comfyswap,ComfySwap,https://twitter.com/ComfySwap
https://defillama.com/protocol/toros,Toros,https://twitter.com/torosfinance
https://defillama.com/protocol/pls2e,Pls2e,https://twitter.com/PLS2Eio
https://defillama.com/protocol/dexible-v2,Dexible V2,https://twitter.com/DexibleApp
https://defillama.com/protocol/juice-finance,Juice Finance,https://twitter.com/Juice_Finance
https://defillama.com/protocol/nexter,Nexter,https://twitter.com/NexterDotFi
https://defillama.com/protocol/lobis,Lobis,https://twitter.com/LobisHQ
https://defillama.com/protocol/superbots,SuperBots,https://twitter.com/SuperBots_Fi
https://defillama.com/protocol/mm-finance,MM Finance,https://twitter.com/MMFcrypto
https://defillama.com/protocol/chaotic-finance,Chaotic Finance,https://twitter.com/Chaotic_Finance
https://defillama.com/protocol/vega-protocol,Vega Protocol,https://twitter.com/vegaprotocol
https://defillama.com/protocol/zerion-wallet,Zerion Wallet,https://twitter.com/zerion
https://defillama.com/protocol/yupana,Yupana,https://twitter.com/YupanaFinance
https://defillama.com/protocol/pyswap,PySwap,https://twitter.com/pyswap
https://defillama.com/protocol/klimadao,KlimaDAO,https://twitter.com/KlimaDAO
https://defillama.com/protocol/metropolis,Metropolis,https://twitter.com/MetropolisDEX
https://defillama.com/protocol/homora-v2,Homora V2,https://twitter.com/Alpha_HomoraV2
https://defillama.com/protocol/klayswap-v3,KlaySwap V3,https://twitter.com/KLAYswap
https://defillama.com/protocol/stabledoin,StableDoin,https://twitter.com/StableDoin
https://defillama.com/protocol/ede,EDE,https://twitter.com/ede_finance
https://defillama.com/protocol/doglands-swap,Doglands Swap,https://twitter.com/DoglandsDC
https://defillama.com/protocol/degenfund,DegenFund,https://twitter.com/degenfund_
https://defillama.com/protocol/stader,Stader,https://twitter.com/staderlabs
https://defillama.com/protocol/cubiswap,CUBISwap,https://twitter.com/CUBISWAP
https://defillama.com/protocol/bank-of-chain,Bank of Chain,https://twitter.com/bankofchain_dao
https://defillama.com/protocol/astral-financial,Astral Financial,https://twitter.com/AstralFinancial
https://defillama.com/protocol/gammaswap-protocol,GammaSwap Protocol,https://twitter.com/GammaSwapLabs
https://defillama.com/protocol/helios-prime,Helios Prime,https://twitter.com/HeliosPrimeOne
https://defillama.com/protocol/hex,Hex,https://twitter.com/HEXcrypto
https://defillama.com/protocol/flair-dex,Flair Dex,https://twitter.com/FlairDefi
https://defillama.com/protocol/usdfi-lending,USDFI Lending,https://twitter.com/stable_usdfi
https://defillama.com/protocol/multiverse,multiverse,https://twitter.com/multiversec2c
https://defillama.com/protocol/friendroom,FriendRoom,https://twitter.com/friendroomorg
https://defillama.com/protocol/meso-finance,Meso Finance,https://twitter.com/mesofinance
https://defillama.com/protocol/boneswap,BoneSwap,https://twitter.com/BoneSwapAMM
https://defillama.com/protocol/fmoney,fMoney,https://twitter.com/fMoneyMarkets
https://defillama.com/protocol/ruby.exchange,Ruby.Exchange,https://twitter.com/ruby_exchange
https://defillama.com/protocol/stabilize,Stabilize,https://twitter.com/stabilize_fi
https://defillama.com/protocol/ignore-fud,Ignore Fud,https://twitter.com/ignore_fud
https://defillama.com/protocol/terrafloki,TerraFloki,https://twitter.com/TerraFloki
https://defillama.com/protocol/timewarp,Timewarp,https://twitter.com/ChronotechNews
https://defillama.com/protocol/ignite-finance,Ignite Finance,https://twitter.com/Ignite_Finance_
https://defillama.com/protocol/streamflow,Streamflow,https://twitter.com/streamflow_fi
https://defillama.com/protocol/orcadao,OrcaDAO,https://twitter.com/OrcaDAO
https://defillama.com/protocol/forge-sx,Forge SX,https://twitter.com/forge_sx
https://defillama.com/protocol/astriddao,AstridDAO,https://twitter.com/AstridDAO
https://defillama.com/protocol/abel-finance,ABEL Finance,https://twitter.com/abelfinance
https://defillama.com/protocol/jelly,Jelly,https://twitter.com/jellyprotocol
https://defillama.com/protocol/btngroup,BtnGroup,https://twitter.com/BtnGroup
https://defillama.com/protocol/krav,KRAV,https://twitter.com/kravtrade
https://defillama.com/protocol/big-data-protocol,Big Data Protocol,https://twitter.com/bigdataprotocol
https://defillama.com/protocol/gitcoin,Gitcoin,https://twitter.com/gitcoin
https://defillama.com/protocol/vaporfi,VaporFi,https://twitter.com/VaporNodes
https://defillama.com/protocol/nftb,NFTb,https://twitter.com/nftbmarket
https://defillama.com/protocol/goswap,GoSwap,https://twitter.com/goswapper
https://defillama.com/protocol/bogged-finance,Bogged Finance,https://twitter.com/boggedfinance
https://defillama.com/protocol/ainn-layer2,AINN Layer2,https://twitter.com/AINNLayer2
https://defillama.com/protocol/darkcrypto,DarkCrypto,https://twitter.com/DarkCryptoFi
https://defillama.com/protocol/scream,Scream,https://twitter.com/Screamdotsh
https://defillama.com/protocol/mev-protocol,MEV Protocol,https://twitter.com/mevdotio
https://defillama.com/protocol/hiveswap,HiveSwap,https://twitter.com/hiveswap_io
https://defillama.com/protocol/alpaca-city,Alpaca City,https://twitter.com/CityAlpaca
https://defillama.com/protocol/blast-api,Blast API,https://twitter.com/BlastAPI
https://defillama.com/protocol/frakt,FRAKT,https://twitter.com/FRAKT_HQ
https://defillama.com/protocol/aztec,Aztec,https://twitter.com/aztecnetwork
https://defillama.com/protocol/meme-dollar,Meme Dollar,https://twitter.com/dontdiememe
https://defillama.com/protocol/rotki,rotki,https://twitter.com/rotkiapp
https://defillama.com/protocol/the-llamas,The Llamas,https://twitter.com/WenLlama
https://defillama.com/protocol/klayswap,KlaySwap,https://twitter.com/KLAYswap
https://defillama.com/protocol/algem,Algem,https://twitter.com/Algem_io
https://defillama.com/protocol/serum,Serum,https://twitter.com/ProjectSerum
https://defillama.com/protocol/auraswap,AuraSwap,https://twitter.com/AuraSwapDEX
https://defillama.com/protocol/lendora-protocol,Lendora Protocol,https://twitter.com/LendoraProtocol
https://defillama.com/protocol/truefi,TrueFi,https://twitter.com/TrustToken
https://defillama.com/protocol/alpaca-finance,Alpaca Finance,https://twitter.com/AlpacaFinance
https://defillama.com/protocol/javsphere,Javsphere,https://twitter.com/Javsphere
https://defillama.com/protocol/cgo-finance,CGO Finance,https://twitter.com/cougarswap
https://defillama.com/protocol/scatter,Scatter,https://twitter.com/scatter_art
https://defillama.com/protocol/phuture,Phuture,https://twitter.com/phuture_finance
https://defillama.com/protocol/skydex,SkyDex,https://twitter.com/SkyDex_zksync
https://defillama.com/protocol/pyreswap,PyreSwap,https://twitter.com/PyreSwap
https://defillama.com/protocol/kyotoswap,KyotoSwap,https://twitter.com/KyotoSwap
https://defillama.com/protocol/shinobi,Shinobi,https://twitter.com/ubiqsmart
https://defillama.com/protocol/dibs-money,Dibs Money,https://twitter.com/DibsMoney
https://defillama.com/protocol/neuy,NEUY,https://twitter.com/NeuyNodes
https://defillama.com/protocol/singularitydao,SingularityDAO,https://twitter.com/SingularityDao
https://defillama.com/protocol/service-nervous-systems,Service Nervous Systems,https://twitter.com/dfinity
https://defillama.com/protocol/garbi-protocol,Garbi Protocol,https://twitter.com/garbi_protocol
https://defillama.com/protocol/muesliswap,MuesliSwap,https://twitter.com/MuesliSwapTeam
https://defillama.com/protocol/omni-liquid-staking,Omni Liquid Staking,https://twitter.com/OmniLST
https://defillama.com/protocol/solv-protocol,Solv Protocol,https://twitter.com/SolvProtocol
https://defillama.com/protocol/bswap-dex,BSwap Dex,https://twitter.com/BSwap_BEVM
https://defillama.com/protocol/bayswap,BaySwap,https://twitter.com/bayswap
https://defillama.com/protocol/piratedao,PirateDAO,https://twitter.com/DAOPirate
https://defillama.com/protocol/onsen-swap,Onsen Swap,https://twitter.com/OnsenSwap
https://defillama.com/protocol/arbiswap,ArbiSwap,https://twitter.com/Arbi_Swap
https://defillama.com/protocol/y2r,Y2R,https://twitter.com/Y2R_Finance
https://defillama.com/protocol/abachi,Abachi,https://twitter.com/Abachi_io
https://defillama.com/protocol/debtdao,DebtDAO,https://twitter.com/debtdao
https://defillama.com/protocol/mockingbird,Mockingbird,https://twitter.com/philetairus
https://defillama.com/protocol/paribus,Paribus,https://twitter.com/paribus_io
https://defillama.com/protocol/yuzuswap,YuzuSwap,https://twitter.com/Yuzu_Swap
https://defillama.com/protocol/ryze.fi,Ryze.Fi,https://twitter.com/RyzeFi
https://defillama.com/protocol/blueberry-lend,Blueberry Lend,https://twitter.com/blueberryFDN
https://defillama.com/protocol/anyhedge,AnyHedge,https://twitter.com/AnyHedge
https://defillama.com/protocol/antimatter,Antimatter,https://twitter.com/antimatterdefi
https://defillama.com/protocol/kavacave,Kavacave,https://twitter.com/kavacave
https://defillama.com/protocol/banana-gun,Banana Gun,https://twitter.com/BananaGunBot
https://defillama.com/protocol/escrow,ESCROW,https://twitter.com/escrowerc
https://defillama.com/protocol/genius,Genius,https://twitter.com/Genicrypto
https://defillama.com/protocol/sapphire-mine,Sapphire Mine,https://twitter.com/SapphirePolygon
https://defillama.com/protocol/ayin,AYIN,https://twitter.com/ayincoin
https://defillama.com/protocol/metacoin-swap,MetaCoin Swap,https://twitter.com/metacoinswap
https://defillama.com/protocol/argo-finance,Argo Finance,https://twitter.com/ArgoProtocol
https://defillama.com/protocol/stcelo,stCELO,https://twitter.com/cLabs
https://defillama.com/protocol/crypto-lottery,Crypto Lottery,https://twitter.com/__cryptolottery
https://defillama.com/protocol/modeswap,ModeSwap,https://twitter.com/ModeSwapFi
https://defillama.com/protocol/flatqube,FlatQube,https://twitter.com/FlatQube
https://defillama.com/protocol/trainswap,TrainSwap,https://twitter.com/trainswap0
https://defillama.com/protocol/gamut-exchange,Gamut Exchange,https://twitter.com/GamutExchange
https://defillama.com/protocol/issuaa,ISSUAA,https://twitter.com/issuaaOfficial
https://defillama.com/protocol/b.protocol,B.Protocol,https://twitter.com/bprotocoleth
https://defillama.com/protocol/luckychip,LuckyChip,https://twitter.com/LuckyChip_io
https://defillama.com/protocol/index-coop,Index Coop,https://twitter.com/indexcoop
https://defillama.com/protocol/lizard,Lizard,https://twitter.com/LizardExchange
https://defillama.com/protocol/hamburger-finance,Hamburger Finance,https://twitter.com/HamburgerDEX
https://defillama.com/protocol/earnifty,Earnifty,https://twitter.com/earnifty
https://defillama.com/protocol/monster,Monster,https://twitter.com/Crypto_Shuraba
https://defillama.com/protocol/code-7-finance,Code 7 Finance,https://twitter.com/code7finance
https://defillama.com/protocol/grizzlyfi,Grizzlyfi,https://twitter.com/GrizzlyFi
https://defillama.com/protocol/superstate,Superstate,https://twitter.com/superstatefunds
https://defillama.com/protocol/orbitalswap,OrbitalSwap,https://twitter.com/OrbitalSS
https://defillama.com/protocol/baryon-network,Baryon Network,https://twitter.com/BaryonNetwork
https://defillama.com/protocol/linear-finance,Linear Finance,https://twitter.com/LinearFinance
https://defillama.com/protocol/sudo-finance,Sudo Finance,https://twitter.com/sudofinance
https://defillama.com/protocol/origin-defi,Origin DeFi,https://twitter.com/OriginProtocol
https://defillama.com/protocol/bryan-on-base,Bryan on Base,https://twitter.com/bryanonbase
https://defillama.com/protocol/bonkbot,BONKbot,https://twitter.com/bonkbot_io
https://defillama.com/protocol/geist-finance,Geist Finance,https://twitter.com/GeistFinance
https://defillama.com/protocol/dam-finance,DAM Finance,https://twitter.com/DAM_Finance
https://defillama.com/protocol/vvs-finance,VVS Finance,https://twitter.com/VVS_finance
https://defillama.com/protocol/opbanana,opBANANA,https://twitter.com/OpBananaFam
https://defillama.com/protocol/0vix,0vix,https://twitter.com/0vixProtocol
https://defillama.com/protocol/zkasino,ZKasino,https://twitter.com/ZKasino_io
https://defillama.com/protocol/keom-protocol,Keom Protocol,https://twitter.com/KeomProtocol
https://defillama.com/protocol/clip-finance,Clip Finance,https://twitter.com/ClipFinance
https://defillama.com/protocol/neopin,NEOPIN,https://twitter.com/NeopinOfficial
https://defillama.com/protocol/aerie-lab,Aerie Lab,https://twitter.com/aeriecoin
https://defillama.com/protocol/predy-finance,Predy Finance,https://twitter.com/predyfinance
https://defillama.com/protocol/nile-exchange,Nile Exchange,https://twitter.com/NileExchange
https://defillama.com/protocol/mooniswap,MooniSwap,https://twitter.com/mooniswap
https://defillama.com/protocol/bnbminer-finance,BNBMiner Finance,https://twitter.com/Da_Developer
https://defillama.com/protocol/derpdex,DerpDEX,https://twitter.com/DerpDEXcom
https://defillama.com/protocol/mantadex,MantaDEX,https://twitter.com/MantaDex
https://defillama.com/protocol/sicx,sICX,https://twitter.com/helloiconworld
https://defillama.com/protocol/llamaswap,LlamaSwap,https://twitter.com/DefiLlama
https://defillama.com/protocol/frost-finance,Frost Finance,https://twitter.com/Frost_FI
https://defillama.com/protocol/butter.xyz,Butter.xyz,https://twitter.com/butterexchange
https://defillama.com/protocol/tarina,Tarina,https://twitter.com/tarinaexchange
https://defillama.com/protocol/zeta,Zeta,https://twitter.com/ZetaMarkets
https://defillama.com/protocol/gnd-protocol,GND Protocol,https://twitter.com/GNDProtocol
https://defillama.com/protocol/uniswap-labs,Uniswap Labs,https://twitter.com/Uniswap
https://defillama.com/protocol/pythagorean,Pythagorean,https://twitter.com/ObyteOrg
https://defillama.com/protocol/unidex,UniDex,https://twitter.com/UniDexFinance
https://defillama.com/protocol/stakestone,StakeStone,https://twitter.com/Stake_Stone
https://defillama.com/protocol/gamma,Gamma,https://twitter.com/GammaStrategies
https://defillama.com/protocol/swapsicle,Swapsicle,https://twitter.com/SwapsicleDEX
https://defillama.com/protocol/interest-protocol-sui,Interest Protocol-SUI,https://twitter.com/interest_dinero
https://defillama.com/protocol/everlend,Everlend,https://twitter.com/EverlendFinance
https://defillama.com/protocol/metalx-lending,MetalX Lending,https://twitter.com/MetalXApp
https://defillama.com/protocol/conveyor,Conveyor,https://twitter.com/conveyorlabs
https://defillama.com/protocol/nuon-finance,NUON Finance,https://twitter.com/NuonFinance
https://defillama.com/protocol/cellana-finance,Cellana Finance,https://twitter.com/CellanaFinance
https://defillama.com/protocol/bas3d,BAS3D,https://twitter.com/BAS3Dfinance
https://defillama.com/protocol/kitty-finance,Kitty Finance,https://twitter.com/KittyAVAX
https://defillama.com/protocol/everdex,Everdex,missing
https://defillama.com/protocol/citadelswap,CitadelSwap,https://twitter.com/citadelswap
https://defillama.com/protocol/altitude,Altitude,https://twitter.com/AltitudeDeFi
https://defillama.com/protocol/peaky-finance,Peaky Finance,https://twitter.com/peakyfinance
https://defillama.com/protocol/nacho-finance,Nacho Finance,https://twitter.com/nacho_finance
https://defillama.com/protocol/merlin-dex,MERLIN DEX,https://twitter.com/TheMerlinDEX
https://defillama.com/protocol/bunny,Bunny,https://twitter.com/PancakeBunnyFin
https://defillama.com/protocol/mycelium,Mycelium,https://twitter.com/mycelium_xyz
https://defillama.com/protocol/hub3,hub3,https://twitter.com/hub3ee
https://defillama.com/protocol/bank-ai,Bank AI,https://twitter.com/Bank_AIETH
https://defillama.com/protocol/revoke.cash,Revoke.cash,https://twitter.com/RevokeCash
https://defillama.com/protocol/eralend,EraLend,https://twitter.com/Era_Lend
https://defillama.com/protocol/uno-farm,UNO farm,https://twitter.com/uno_farm
https://defillama.com/protocol/amped-finance,Amped Finance,https://twitter.com/ampedfinance
https://defillama.com/protocol/avatr,Avatr,https://twitter.com/Avatr_LSD
https://defillama.com/protocol/burve-protocol,Burve Protocol,https://twitter.com/BurveProtocol
https://defillama.com/protocol/ekubo,Ekubo,https://twitter.com/EkuboProtocol
https://defillama.com/protocol/echidna-finance,Echidna Finance,https://twitter.com/echidna_finance
https://defillama.com/protocol/senpaiswap,SenpaiSwap,https://twitter.com/senpaiswap
https://defillama.com/protocol/golem-network,Golem Network,https://twitter.com/golemproject
https://defillama.com/protocol/liondex,LionDEX,https://twitter.com/LionDEXOfficial
https://defillama.com/protocol/rex-staking,REX Staking,https://twitter.com/EOSauthority
https://defillama.com/protocol/goku-money,Goku Money,https://twitter.com/goku_stable
https://defillama.com/protocol/scarecrow-finance,ScareCrow Finance,https://twitter.com/scarecrowdefi
https://defillama.com/protocol/catsluck,CatsLuck,https://twitter.com/CashCatsBCH
https://defillama.com/protocol/lendflare,LendFlare,https://twitter.com/LendFlareOffic
https://defillama.com/protocol/defibox,DefiBox,https://twitter.com/DefiboxOfficial
https://defillama.com/protocol/circuit-protocol,Circuit Protocol,https://twitter.com/circuitprotocol
https://defillama.com/protocol/xcarnival,XCarnival,https://twitter.com/XCarnival_Lab
https://defillama.com/protocol/tonic-cash,Tonic Cash,https://twitter.com/tonic_cash
https://defillama.com/protocol/lexer-markets,Lexer Markets,https://twitter.com/lexermarkets
https://defillama.com/protocol/francium,Francium,https://twitter.com/Francium_Defi
https://defillama.com/protocol/eazyswap,EazySwap,https://twitter.com/EazySwap
https://defillama.com/protocol/sealightswap,SeaLightSwap,https://twitter.com/sealight_swap
https://defillama.com/protocol/cozy-finance,Cozy Finance,https://twitter.com/cozyfinance
https://defillama.com/protocol/baseyield,BaseYield,https://twitter.com/BAYield
https://defillama.com/protocol/zookeeper,Zookeeper,https://twitter.com/ZooEcosystem
https://defillama.com/protocol/unusdao,UnusDao,https://twitter.com/UnusDao
https://defillama.com/protocol/agus,Agus,https://twitter.com/agusCryptocom
https://defillama.com/protocol/wojak-finance,Wojak Finance,https://twitter.com/wojakfi
https://defillama.com/protocol/axial,Axial,https://twitter.com/AxialDeFi
https://defillama.com/protocol/nudes,NUDES,https://twitter.com/SendnudesToken
https://defillama.com/protocol/sobax,SOBAX,https://twitter.com/SOBAX_DEX
https://defillama.com/protocol/steadefi,Steadefi,https://twitter.com/steadefi
https://defillama.com/protocol/kava-mint,Kava Mint,https://twitter.com/KAVA_CHAIN
https://defillama.com/protocol/solrise-finance,Solrise Finance,https://twitter.com/SolriseFinance
https://defillama.com/protocol/bridge-mutual,Bridge Mutual,https://twitter.com/Bridge_Mutual
https://defillama.com/protocol/accumulator,Accumulator,https://twitter.com/ACCU_DeFi
https://defillama.com/protocol/meow-miner,Meow Miner,https://twitter.com/MeowCatMiner
https://defillama.com/protocol/swapr,Swapr,https://twitter.com/Swapr_dapp
https://defillama.com/protocol/beglobal-finance,BeGlobal Finance,https://twitter.com/Beglobaldefi
https://defillama.com/protocol/the-dragons-lair,The Dragon's Lair,https://twitter.com/DRGNCRYPTOGAMIN
https://defillama.com/protocol/magnet-dao,Magnet DAO,https://twitter.com/Magnet_DAO
https://defillama.com/protocol/defily,Defily,https://twitter.com/defilyfinance
https://defillama.com/protocol/bscstation,BSCStation,https://twitter.com/bscstation
https://defillama.com/protocol/vortex-dao,Vortex DAO,https://twitter.com/VortexDao_
https://defillama.com/protocol/surfswap,Surfswap,https://twitter.com/SurfswapDEX
https://defillama.com/protocol/fndz,FNDZ,https://twitter.com/fndzDAO
https://defillama.com/protocol/velvet.capital,Velvet.Capital,https://twitter.com/Velvet_Capital
https://defillama.com/protocol/swerve,Swerve,https://twitter.com/SwerveFinance
https://defillama.com/protocol/unifi,UniFi,https://twitter.com/unifiprotocol
https://defillama.com/protocol/spoon-exchange,Spoon Exchange,https://twitter.com/SpoonExchange
https://defillama.com/protocol/convergence,Convergence,https://twitter.com/ConvergenceFin
https://defillama.com/protocol/elf-finance,Elf Finance,https://twitter.com/finance_elf
https://defillama.com/protocol/yamato-protocol,Yamato Protocol,https://twitter.com/YamatoProtocol
https://defillama.com/protocol/aliensfarm,AliensFarm,https://twitter.com/tezaliensfarm
https://defillama.com/protocol/chikn-farm,Chikn Farm,https://twitter.com/chikn_nft
https://defillama.com/protocol/lets-get-hai,Lets Get HAI,https://twitter.com/letsgethai
https://defillama.com/protocol/peerme,PeerMe,https://twitter.com/PeerMeHQ
https://defillama.com/protocol/segment-finance,Segment Finance,https://twitter.com/segment_fi
https://defillama.com/protocol/2pi-network,2Pi Network,https://twitter.com/2piNetwork
https://defillama.com/protocol/femboydao,FemboyDAO,https://twitter.com/FemboyDAO
https://defillama.com/protocol/spiraldao,SpiralDao,https://twitter.com/Spiral_DAO
https://defillama.com/protocol/unifarm,UniFarm,https://twitter.com/unifarm_
https://defillama.com/protocol/x2y2,X2Y2,https://twitter.com/the_x2y2
https://defillama.com/protocol/archi-finance,Archi Finance,https://twitter.com/archi_fi
https://defillama.com/protocol/planet,Planet,https://twitter.com/planet_finance
https://defillama.com/protocol/metastreet,Metastreet,https://twitter.com/metastreetxyz
https://defillama.com/protocol/bomb-money,Bomb Money,https://twitter.com/BombMoneyBSC
https://defillama.com/protocol/liquify,Liquify,https://twitter.com/NetworkLiquify
https://defillama.com/protocol/diffusion-finance,Diffusion Finance,https://twitter.com/diffusion_fi
https://defillama.com/protocol/yetiswap,YetiSwap,https://twitter.com/YetiSwap
https://defillama.com/protocol/fortress,Fortress,https://twitter.com/FortressDAO
https://defillama.com/protocol/arcanum,Arcanum,https://twitter.com/0xArcanum
https://defillama.com/protocol/croblanc,Croblanc,https://twitter.com/croblancdotcom
https://defillama.com/protocol/kaidex,Kaidex,https://twitter.com/KardiaChain
https://defillama.com/protocol/mintswap,MintSwap,https://twitter.com/SwapMint
https://defillama.com/protocol/kei-finance,Kei Finance,https://twitter.com/KeiFinance
https://defillama.com/protocol/deeplock,DeepLock,https://twitter.com/deeplockio
https://defillama.com/protocol/covo-finance,Covo Finance,https://twitter.com/covofinance
https://defillama.com/protocol/bastilledelabouje,BastilleDeLaBouje,https://twitter.com/BoujeFinance
https://defillama.com/protocol/duneswap,DuneSwap,https://twitter.com/DuneSwap
https://defillama.com/protocol/blastname,BlastName,https://twitter.com/BlastName_
https://defillama.com/protocol/manifesto,Manifesto,https://twitter.com/ManifestoDAO
https://defillama.com/protocol/finext-finance,Finext Finance,https://twitter.com/finext_finance
https://defillama.com/protocol/arbis-finance,Arbi's Finance,https://twitter.com/arbis_finance
https://defillama.com/protocol/pulsar-money,Pulsar Money,https://twitter.com/PulsarMoneyApp
https://defillama.com/protocol/evmoswap,EvmoSwap,https://twitter.com/evmoswap
https://defillama.com/protocol/chimp-exchange,Chimp Exchange,https://twitter.com/ChimpExchange
